subject,movement,status_mode,confidence,fs,t_start,t_end,win_samples,n_channels,y_str,y_int,subject_str,subject_int
1,WAK,2,0.9625,1920.0001344003344,4.498437499390625,4.747916665953126,480,9,WAK,3,1,0
1,WAK,2,0.86875,1920.0001344003344,4.623437499234376,4.87291666596875,480,9,WAK,3,1,0
1,WAK,3,0.63125,1920.0001344003344,4.748437499390625,4.997916665953126,480,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,4.873437499234376,5.12291666596875,480,9,WAK,3,1,0
1,WAK,5,0.9645833333333332,1920.0001344003344,5.248437499390625,5.497916665953126,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,5.373437499234376,5.62291666596875,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,5.498437499390625,5.747395832890625,480,9,WAK,3,1,0
1,WAK,2,0.8913738019169329,1920.0001344003344,5.74791666615625,5.997395832890625,480,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,5.872916665453125,6.122395832015625,480,9,WAK,3,1,0
1,WAK,2,0.74375,1920.0001344003344,5.99791666615625,6.247395832890625,480,9,WAK,3,1,0
1,WAK,3,0.75625,1920.0001344003344,6.122916665453126,6.372395832015625,480,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,6.24791666615625,6.497395832890625,480,9,WAK,3,1,0
1,WAK,3,0.7291666666666666,1920.0001344003344,6.372916665453126,6.622395832015625,480,9,WAK,3,1,0
1,WAK,5,0.8208333333333333,1920.0001344003344,6.622916665453126,6.872395832015625,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,6.74791666615625,6.997395832890625,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,6.872916665453126,7.121875000468751,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,6.99791666615625,7.24687499940625,480,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,7.12239583390625,7.371875000468751,480,9,WAK,3,1,0
1,WAK,5,0.9083333333333332,1920.0001344003344,7.37239583390625,7.621875000468751,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,7.497395832703125,7.74687499940625,480,9,WAK,3,1,0
1,WAK,5,0.7104166666666667,1920.0001344003344,7.62239583390625,7.871875000468751,480,9,WAK,3,1,0
1,WAK,1,0.7791666666666667,1920.0001344003344,7.747395832703125,7.99687499940625,480,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,7.997395832703125,8.24687499940625,480,9,WAK,3,1,0
1,WAK,3,0.9458333333333332,1920.0001344003344,8.247395832703125,8.49687499940625,480,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,8.37239583390625,8.621354164328126,480,9,WAK,3,1,0
1,WAK,3,0.8943661971830986,1920.0001344003344,8.497395832703125,8.746354165812502,480,9,WAK,3,1,0
1,WAK,4,0.9686274509803922,1920.0001344003344,8.621874997625001,8.871354164328126,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,8.871874997625001,9.121354164328126,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,8.99687499925,9.246354165812502,480,9,WAK,3,1,0
1,WAK,1,0.66875,1920.0001344003344,9.24687499925,9.496354165812502,480,9,WAK,3,1,0
1,WAK,2,0.8145833333333333,1920.0001344003344,9.371874997625,9.621354164328126,480,9,WAK,3,1,0
1,WAK,2,0.8166666666666667,1920.0001344003344,9.49687499925,9.746354165812502,480,9,WAK,3,1,0
1,WAK,3,0.6833333333333333,1920.0001344003344,9.621874997625,9.871354164328126,480,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,9.74687499925,9.996354165812502,480,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,9.871874997625,10.120833331156252,480,9,WAK,3,1,0
1,WAK,4,0.68,1920.0001344003344,9.99687499925,10.24583333096875,480,9,WAK,3,1,0
1,WAK,4,0.6518105849582173,1920.0001344003344,10.121354164421875,10.370833331156252,480,9,WAK,3,1,0
1,WAK,5,0.7604166666666666,1920.0001344003344,10.246354164406252,10.49583333096875,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,10.371354164421875,10.620833331156252,480,9,WAK,3,1,0
1,WAK,5,0.8645833333333334,1920.0001344003344,10.496354164406252,10.74583333096875,480,9,WAK,3,1,0
1,WAK,1,0.6354166666666666,1920.0001344003344,10.621354164421875,10.870833331156252,480,9,WAK,3,1,0
1,WAK,1,0.775,1920.0001344003344,10.746354164406252,10.99583333096875,480,9,WAK,3,1,0
1,WAK,2,0.725,1920.0001344003344,10.871354164421875,11.120833331156252,480,9,WAK,3,1,0
1,WAK,2,0.7770833333333333,1920.0001344003344,10.996354164406252,11.24583333096875,480,9,WAK,3,1,0
1,WAK,3,0.7229166666666667,1920.0001344003344,11.121354164421875,11.370833331156252,480,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,11.246354164406252,11.495312496843752,480,9,WAK,3,1,0
1,WAK,4,0.6929824561403509,1920.0001344003344,11.495833330281252,11.745312496843752,480,9,WAK,3,1,0
1,WAK,5,0.71875,1920.0001344003344,11.620833331156252,11.870312497890628,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,11.745833330281252,11.995312496843752,480,9,WAK,3,1,0
1,WAK,5,0.7,1920.0001344003344,11.870833331156252,12.120312497890628,480,9,WAK,3,1,0
1,WAK,1,0.6541666666666667,1920.0001344003344,11.995833330281252,12.245312496843752,480,9,WAK,3,1,0
1,WAK,2,0.6458333333333334,1920.0001344003344,12.120833331156252,12.370312497890628,480,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,12.245833330281252,12.495312496843752,480,9,WAK,3,1,0
1,WAK,2,0.6145833333333334,1920.0001344003344,12.370833331156252,12.620312497890628,480,9,WAK,3,1,0
1,WAK,3,0.8854166666666666,1920.0001344003344,12.495833330281252,12.745312496843752,480,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,12.620833331156252,12.869791665,480,9,WAK,3,1,0
1,WAK,3,0.8333333333333334,1920.0001344003344,12.745833330281252,12.994791667562502,480,9,WAK,3,1,0
1,WAK,4,0.9097744360902256,1920.0001344003344,12.870312498296878,13.119791665,480,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,13.120312498296878,13.369791665,480,9,WAK,3,1,0
1,WAK,5,0.8916666666666667,1920.0001344003344,13.245312500828128,13.494791667562502,480,9,WAK,3,1,0
1,WAK,1,0.6083333333333333,1920.0001344003344,13.370312498296876,13.619791665,480,9,WAK,3,1,0
1,WAK,1,0.65625,1920.0001344003344,13.495312500828128,13.744791667562502,480,9,WAK,3,1,0
1,WAK,2,0.84375,1920.0001344003344,13.620312498296876,13.869791665,480,9,WAK,3,1,0
1,WAK,2,0.7145833333333333,1920.0001344003344,13.745312500828128,13.994791667562502,480,9,WAK,3,1,0
1,WAK,3,0.7854166666666667,1920.0001344003344,13.870312498296876,14.119791665,480,9,WAK,3,1,0
1,UPS,1,1.0,1920.0001344003344,0.0,0.2494791665625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.124999999671875,0.37447916640625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.25,0.4994791665625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.374999999671876,0.624479166406249,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.5,0.7494791665625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.624999999671875,0.87447916640625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.75,0.9994791665625,480,9,UPS,2,1,0
1,UPS,1,0.85625,1920.0001344003344,0.874999999671876,1.12447916640625,480,9,UPS,2,1,0
1,UPS,2,0.64375,1920.0001344003344,1.0,1.2494791665625,480,9,UPS,2,1,0
1,UPS,2,0.8729166666666667,1920.0001344003344,1.124999999671876,1.374479166406249,480,9,UPS,2,1,0
1,UPS,3,0.6270833333333333,1920.0001344003344,1.25,1.4994791665625,480,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,1.374999999671875,1.62447916640625,480,9,UPS,2,1,0
1,UPS,3,0.83125,1920.0001344003344,1.5,1.748958336015625,480,9,UPS,2,1,0
1,UPS,1,0.66875,1920.0001344003344,1.624999999671876,1.873958333765626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,1.74947916928125,1.998958336015626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,1.874479167203126,2.123958333765626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,1.99947916928125,2.248958336015626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.124479167203126,2.373958333765626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.24947916928125,2.498958336015626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.374479167203126,2.623958333765626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.499479169281251,2.748958336015626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.624479167203126,2.873958333765626,480,9,UPS,2,1,0
1,UPS,2,0.9020833333333332,1920.0001344003344,2.874479167203126,3.123958333765626,480,9,UPS,2,1,0
1,UPS,3,0.9375,1920.0001344003344,3.124479167203126,3.373958333765626,480,9,UPS,2,1,0
1,UPS,3,0.7666666666666667,1920.0001344003344,3.24947916928125,3.498437505156252,480,9,UPS,2,1,0
1,UPS,1,0.7333333333333333,1920.0001344003344,3.374479167203126,3.623437503671876,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.498958338593751,3.748437505156252,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.623958336968751,3.873437503671875,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.748958338593751,3.998437505156252,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.873958336968751,4.123437503671877,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.998958338593752,4.248437505156252,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,4.123958336968752,4.373437503671877,480,9,UPS,2,1,0
1,UPS,1,0.8104166666666667,1920.0001344003344,4.248958338593752,4.49843750515625,480,9,UPS,2,1,0
1,UPS,2,0.6895833333333333,1920.0001344003344,4.373958336968752,4.623437503671877,480,9,UPS,2,1,0
1,UPS,2,0.8791666666666667,1920.0001344003344,4.49895833859375,4.748437505156252,480,9,UPS,2,1,0
1,UPS,3,0.6208333333333333,1920.0001344003344,4.623958336968752,4.873437503671877,480,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,4.748958338593752,4.998437505156252,480,9,UPS,2,1,0
1,UPS,3,0.6541666666666667,1920.0001344003344,4.873958336968752,5.1229166705625,480,9,UPS,2,1,0
1,UPS,1,0.8458333333333333,1920.0001344003344,4.998958338593752,5.247916670031249,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.123437503828124,5.3729166705625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.24843750346875,5.497916670031249,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.373437503828125,5.6229166705625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.49843750346875,5.74791667003125,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.623437503828124,5.8729166705625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.74843750346875,5.997916670031249,480,9,UPS,2,1,0
1,UPS,1,0.8083333333333333,1920.0001344003344,5.873437503828124,6.1229166705625,480,9,UPS,2,1,0
1,UPS,2,0.6916666666666667,1920.0001344003344,5.99843750346875,6.24791667003125,480,9,UPS,2,1,0
1,UPS,2,0.8729166666666667,1920.0001344003344,6.123437503828124,6.3729166705625,480,9,UPS,2,1,0
1,UPS,3,0.6270833333333333,1920.0001344003344,6.24843750346875,6.497916670031249,480,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,6.373437503828124,6.6229166705625,480,9,UPS,2,1,0
1,UPS,3,0.7770833333333333,1920.0001344003344,6.49843750346875,6.747395835046873,480,9,UPS,2,1,0
1,UPS,1,0.7229166666666667,1920.0001344003344,6.623437503828125,6.872395835203124,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,6.747916668312499,6.997395835046874,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,6.872916668640625,7.122395835203124,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,6.997916668312499,7.247395835046875,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.122916668640625,7.372395835203124,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.2479166683125,7.497395835046874,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.372916668640625,7.622395835203124,480,9,UPS,2,1,0
1,UPS,1,0.8145833333333333,1920.0001344003344,7.497916668312499,7.747395835046875,480,9,UPS,2,1,0
1,UPS,2,0.6854166666666667,1920.0001344003344,7.622916668640625,7.872395835203124,480,9,UPS,2,1,0
1,UPS,2,0.93125,1920.0001344003344,7.7479166683125,7.997395835046874,480,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,7.997916668312499,8.247395835046873,480,9,UPS,2,1,0
1,UPS,3,0.7708333333333334,1920.0001344003344,8.122916668640624,8.371874999703124,480,9,UPS,2,1,0
1,UPS,2,0.7291666666666666,1920.0001344003344,8.247916668312499,8.496874998484374,480,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,8.37239583296875,8.621874999703124,480,9,UPS,2,1,0
1,UPS,2,0.7208333333333333,1920.0001344003344,8.497395831921875,8.746874998484373,480,9,UPS,2,1,0
1,UPS,3,0.7791666666666667,1920.0001344003344,8.62239583296875,8.871874999703124,480,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,8.747395831921875,8.996874998484373,480,9,UPS,2,1,0
1,UPS,1,0.9895833333333334,1920.0001344003344,8.997395831921875,9.246874998484373,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,9.122395832968747,9.371874999703124,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,9.247395831921876,9.496874998484373,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,9.372395832968747,9.621874999703124,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,9.497395831921876,9.746874998484373,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,9.622395832968747,9.871874999703124,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,9.747395831921876,9.996874998484373,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,9.872395832968747,10.121874999703124,480,9,UPS,2,1,0
1,UPS,1,0.9145833333333332,1920.0001344003344,9.997395831921876,10.246354165953123,480,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,10.246874999390624,10.496354165953123,480,9,UPS,2,1,0
1,UPS,2,0.8708333333333333,1920.0001344003344,10.371874999578123,10.6213541663125,480,9,UPS,2,1,0
1,UPS,3,0.6291666666666667,1920.0001344003344,10.496874999390624,10.746354165953123,480,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,10.621874999578123,10.8713541663125,480,9,UPS,2,1,0
1,UPS,1,0.9958333333333332,1920.0001344003344,10.871874999578123,11.1213541663125,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,10.996874999390624,11.246354165953123,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,11.121874999578123,11.3713541663125,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,11.246874999390624,11.496354165953123,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,11.371874999578123,11.6213541663125,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,11.496874999390624,11.746354165953123,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,11.621874999578123,11.871354166312498,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,11.746874999390624,11.996354165953123,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,11.871874999578123,12.1213541663125,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,11.996874999390624,12.246354165953123,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,12.121874999578123,12.3713541663125,480,9,UPS,2,1,0
1,UPS,1,0.8354166666666667,1920.0001344003344,12.246874999390624,12.495833333890625,480,9,UPS,2,1,0
1,UPS,2,0.6645833333333333,1920.0001344003344,12.371874999578123,12.6208333326875,480,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,12.496354167328125,12.745833333890625,480,9,UPS,2,1,0
1,UPS,2,0.6520833333333333,1920.0001344003344,12.621354165984377,12.8708333326875,480,9,UPS,2,1,0
1,UPS,3,0.8479166666666667,1920.0001344003344,12.746354167328125,12.995833333890625,480,9,UPS,2,1,0
1,UPS,1,0.9729166666666668,1920.0001344003344,12.996354167328125,13.245833333890626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,13.121354165984377,13.3708333326875,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,13.246354167328125,13.495833333890625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,13.371354165984377,13.6208333326875,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,13.496354167328125,13.745833333890626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,13.621354165984377,13.8708333326875,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,13.746354167328125,13.995833333890625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,13.871354165984377,14.1208333326875,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,13.996354167328125,14.245833333890626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,14.121354165984377,14.3708333326875,480,9,UPS,2,1,0
1,UPS,1,0.6875,1920.0001344003344,14.246354167328125,14.495312501640626,480,9,UPS,2,1,0
1,UPS,2,0.8125,1920.0001344003344,14.371354165984377,14.620312499453128,480,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,14.495833335078125,14.745312501640626,480,9,UPS,2,1,0
1,UPS,3,0.9291666666666668,1920.0001344003344,14.745833335078126,14.995312501640626,480,9,UPS,2,1,0
1,UPS,3,0.7020833333333333,1920.0001344003344,14.870833332750005,15.120312499453128,480,9,UPS,2,1,0
1,UPS,1,0.7979166666666667,1920.0001344003344,14.995833335078126,15.245312501640626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,15.120833332750005,15.370312499453126,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,15.245833335078126,15.495312501640626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,15.37083333275,15.620312499453126,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,15.495833335078126,15.745312501640626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,15.62083333275,15.870312499453128,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,15.745833335078126,15.995312501640626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,15.870833332750005,16.120312499453128,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,15.995833335078126,16.245312501640626,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,16.120833332750003,16.370312499453128,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,16.245833335078125,16.495312501640626,480,9,UPS,2,1,0
1,UPS,1,0.6395833333333333,1920.0001344003344,16.370833332750003,16.61979166640625,480,9,UPS,2,1,0
1,UPS,2,0.8604166666666667,1920.0001344003344,16.495833335078125,16.744791665531253,480,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,16.620312499671876,16.86979166640625,480,9,UPS,2,1,0
1,UPS,3,0.9166666666666666,1920.0001344003344,16.870312499671876,17.11979166640625,480,9,UPS,2,1,0
1,UPS,3,0.8708333333333333,1920.0001344003344,16.99531249896875,17.244791665531253,480,9,UPS,2,1,0
1,UPS,1,0.6291666666666667,1920.0001344003344,17.120312499671876,17.36979166640625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,17.24531249896875,17.494791665531253,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,17.370312499671876,17.61979166640625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,17.49531249896875,17.744791665531253,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,17.620312499671876,17.86979166640625,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,17.74531249896875,17.994791665531253,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,17.870312499671876,18.119791666406247,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,17.99531249896875,18.244791665531253,480,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,18.12031249967188,18.369791666406247,480,9,UPS,2,1,0
1,DNS,2,1.0,1920.0001344003344,0.0,0.249479166562499,480,9,DNS,0,1,0
1,DNS,2,1.0,1920.0001344003344,0.125000001046875,0.37447916778125,480,9,DNS,0,1,0
1,DNS,2,1.0,1920.0001344003344,0.25,0.499479166562499,480,9,DNS,0,1,0
1,DNS,2,0.6604166666666667,1920.0001344003344,0.375000001046875,0.62447916778125,480,9,DNS,0,1,0
1,DNS,1,0.8395833333333333,1920.0001344003344,0.5,0.749479166562499,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,0.625000001046875,0.87447916778125,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,0.75,0.999479166562499,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,0.875000001046874,1.12447916778125,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,1.0,1.249479166562499,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,1.125000001046874,1.37447916778125,480,9,DNS,0,1,0
1,DNS,1,0.7916666666666666,1920.0001344003344,1.25,1.498958332953126,480,9,DNS,0,1,0
1,DNS,2,0.7083333333333334,1920.0001344003344,1.375000001046874,1.623958330234375,480,9,DNS,0,1,0
1,DNS,2,1.0,1920.0001344003344,1.499479166218751,1.748958332953125,480,9,DNS,0,1,0
1,DNS,2,1.0,1920.0001344003344,1.62447916353125,1.873958330234376,480,9,DNS,0,1,0
1,DNS,2,1.0,1920.0001344003344,1.74947916621875,1.998958332953126,480,9,DNS,0,1,0
1,DNS,2,0.7458333333333333,1920.0001344003344,1.874479163531251,2.123958330234376,480,9,DNS,0,1,0
1,DNS,1,0.7541666666666667,1920.0001344003344,1.999479166218751,2.248958332953126,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,2.12447916353125,2.373958330234376,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,2.249479166218751,2.498958332953126,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,2.374479163531251,2.623958330234376,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,2.499479166218751,2.748958332953126,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,2.62447916353125,2.873958330234375,480,9,DNS,0,1,0
1,DNS,1,0.7833333333333333,1920.0001344003344,2.749479166218751,2.998437498718751,480,9,DNS,0,1,0
1,DNS,2,0.7166666666666667,1920.0001344003344,2.874479163531249,3.1234374995,480,9,DNS,0,1,0
1,DNS,2,1.0,1920.0001344003344,2.998958332015626,3.24843749871875,480,9,DNS,0,1,0
1,DNS,2,1.0,1920.0001344003344,3.123958332937501,3.3734374995,480,9,DNS,0,1,0
1,DNS,2,0.9604166666666668,1920.0001344003344,3.248958332015625,3.498437498718751,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,3.498958332015626,3.74843749871875,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,3.623958332937501,3.8734374995,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,3.748958332015625,3.998437498718751,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,3.873958332937501,4.1234374995,480,9,DNS,0,1,0
1,DNS,1,1.0,1920.0001344003344,3.998958332015626,4.248437498718751,480,9,DNS,0,1,0
1,DNS,1,0.8145833333333333,1920.0001344003344,4.123958332937501,4.372916666578125,480,9,DNS,0,1,0
