subject,movement,status_mode,confidence,fs,t_start,t_end,win_samples,n_channels,y_str,y_int,subject_str,subject_int
1,WAK,2,1.0,1920.0001344003344,3.148958331578125,3.298437498140625,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,3.223958332625001,3.373437499359375,288,9,WAK,3,1,0
1,WAK,2,0.6388888888888888,1920.0001344003344,3.298958331578126,3.448437498140625,288,9,WAK,3,1,0
1,WAK,3,0.8611111111111112,1920.0001344003344,3.373958332625,3.523437499359376,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,3.448958331578125,3.598437498140625,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,3.523958332625,3.673437499359375,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,3.598958331578126,3.748437498140626,288,9,WAK,3,1,0
1,WAK,3,0.7465277777777778,1920.0001344003344,3.673958332625,3.823437499359375,288,9,WAK,3,1,0
1,WAK,4,0.7222222222222222,1920.0001344003344,3.748958331578125,3.898437498140626,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,3.898958331578125,4.048437498140625,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,3.973958332625,4.123437499359375,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,4.048958331578126,4.198437498140626,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,4.123958332625,4.273437499359376,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,4.198958331578125,4.347916665953125,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,4.273958332625,4.42291666596875,288,9,WAK,3,1,0
1,WAK,1,1.0,1920.0001344003344,4.348437499390625,4.497916665953125,288,9,WAK,3,1,0
1,WAK,2,0.9375,1920.0001344003344,4.498437499390625,4.647916665953125,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,4.573437499234375,4.72291666596875,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,4.648437499390625,4.797916665953125,288,9,WAK,3,1,0
1,WAK,2,0.78125,1920.0001344003344,4.723437499234375,4.87291666596875,288,9,WAK,3,1,0
1,WAK,3,0.71875,1920.0001344003344,4.798437499390626,4.947916665953125,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,4.873437499234376,5.02291666596875,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,4.948437499390625,5.097916665953125,288,9,WAK,3,1,0
1,WAK,3,0.7361111111111112,1920.0001344003344,5.023437499234375,5.17291666596875,288,9,WAK,3,1,0
1,WAK,4,0.7638888888888888,1920.0001344003344,5.098437499390625,5.247916665953126,288,9,WAK,3,1,0
1,WAK,5,0.9409722222222222,1920.0001344003344,5.248437499390625,5.397916665953125,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,5.323437499234375,5.47291666596875,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,5.398437499390625,5.547916665953125,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,5.473437499234375,5.62291666596875,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,5.548437499390625,5.697395832890625,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,5.623437499234375,5.772395832015625,288,9,WAK,3,1,0
1,WAK,1,1.0,1920.0001344003344,5.69791666615625,5.847395832890625,288,9,WAK,3,1,0
1,WAK,2,0.7988165680473372,1920.0001344003344,5.772916665453125,5.922395832015625,288,9,WAK,3,1,0
1,WAK,2,0.96875,1920.0001344003344,5.84791666615625,5.997395832890625,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,5.922916665453125,6.072395832015625,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,5.99791666615625,6.147395832890625,288,9,WAK,3,1,0
1,WAK,2,0.7395833333333334,1920.0001344003344,6.072916665453125,6.222395832015625,288,9,WAK,3,1,0
1,WAK,3,0.7604166666666666,1920.0001344003344,6.147916666156251,6.297395832890625,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,6.222916665453125,6.372395832015625,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,6.29791666615625,6.447395832890625,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,6.372916665453126,6.522395832015625,288,9,WAK,3,1,0
1,WAK,3,0.7152777777777778,1920.0001344003344,6.44791666615625,6.597395832890625,288,9,WAK,3,1,0
1,WAK,4,0.75,1920.0001344003344,6.522916665453125,6.672395832015625,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,6.672916665453125,6.822395832015625,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,6.74791666615625,6.897395832890625,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,6.822916665453125,6.972395832015625,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,6.897916666156251,7.047395832890626,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,6.972916665453125,7.121875000468751,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,7.047916666156251,7.19687499940625,288,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,7.12239583390625,7.27187500046875,288,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,7.197395832703125,7.34687499940625,288,9,WAK,3,1,0
1,WAK,4,0.8194444444444444,1920.0001344003344,7.27239583390625,7.42187500046875,288,9,WAK,3,1,0
1,WAK,5,0.6805555555555556,1920.0001344003344,7.347395832703125,7.49687499940625,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,7.422395833906251,7.57187500046875,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,7.497395832703125,7.646874999406251,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,7.57239583390625,7.72187500046875,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,7.647395832703126,7.796874999406251,288,9,WAK,3,1,0
1,WAK,1,0.9826388888888888,1920.0001344003344,7.797395832703126,7.94687499940625,288,9,WAK,3,1,0
1,WAK,1,0.8159722222222222,1920.0001344003344,7.87239583390625,8.02187500046875,288,9,WAK,3,1,0
1,WAK,2,0.6840277777777778,1920.0001344003344,7.947395832703125,8.09687499940625,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,8.02239583390625,8.17187500046875,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,8.097395832703125,8.24687499940625,288,9,WAK,3,1,0
1,WAK,3,0.9097222222222222,1920.0001344003344,8.247395832703125,8.39687499940625,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,8.322395833906251,8.471875000468751,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,8.397395832703126,8.546874999406251,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,8.472395833906251,8.621354164328126,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,8.547395832703126,8.696354165812501,288,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,8.621874997625001,8.771354164328127,288,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,8.696874999250001,8.846354165812501,288,9,WAK,3,1,0
1,WAK,4,0.6388888888888888,1920.0001344003344,8.771874997625002,8.921354164328125,288,9,WAK,3,1,0
1,WAK,5,0.8611111111111112,1920.0001344003344,8.846874999250002,8.996354165812502,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,8.921874997625,9.071354164328126,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,8.99687499925,9.1463541658125,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,9.071874997625,9.221354164328126,288,9,WAK,3,1,0
1,WAK,5,0.6944444444444444,1920.0001344003344,9.14687499925,9.2963541658125,288,9,WAK,3,1,0
1,WAK,1,0.8055555555555556,1920.0001344003344,9.221874997625,9.371354164328126,288,9,WAK,3,1,0
1,WAK,1,0.8090277777777778,1920.0001344003344,9.29687499925,9.4463541658125,288,9,WAK,3,1,0
1,WAK,2,0.6909722222222222,1920.0001344003344,9.371874997625,9.521354164328129,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,9.44687499925,9.5963541658125,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,9.521874997625002,9.671354164328124,288,9,WAK,3,1,0
1,WAK,2,0.6944444444444444,1920.0001344003344,9.596874999250002,9.746354165812502,288,9,WAK,3,1,0
1,WAK,3,0.8055555555555556,1920.0001344003344,9.671874997625,9.821354164328126,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,9.74687499925,9.8963541658125,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,9.821874997625,9.971354164328126,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,9.89687499925,10.045833330968753,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,9.971874997625,10.120833331156252,288,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,10.046354164406251,10.195833330968751,288,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,10.121354164421875,10.270833331156252,288,9,WAK,3,1,0
1,WAK,4,0.7326388888888888,1920.0001344003344,10.196354164406252,10.345833330968752,288,9,WAK,3,1,0
1,WAK,5,0.7673611111111112,1920.0001344003344,10.271354164421876,10.420833331156253,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,10.34635416440625,10.49583333096875,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,10.421354164421876,10.570833331156251,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,10.496354164406252,10.645833330968753,288,9,WAK,3,1,0
1,WAK,5,0.9409722222222222,1920.0001344003344,10.571354164421876,10.720833331156252,288,9,WAK,3,1,0
1,WAK,1,1.0,1920.0001344003344,10.721354164421877,10.870833331156252,288,9,WAK,3,1,0
1,WAK,1,0.9583333333333334,1920.0001344003344,10.796354164406251,10.945833330968751,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,10.946354164406252,11.095833330968752,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,11.021354164421876,11.170833331156253,288,9,WAK,3,1,0
1,WAK,2,0.6284722222222222,1920.0001344003344,11.09635416440625,11.24583333096875,288,9,WAK,3,1,0
1,WAK,3,0.8715277777777778,1920.0001344003344,11.171354164421876,11.320833331156251,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,11.246354164406252,11.395833330968753,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,11.321354164421876,11.470312497890626,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,11.396354164406253,11.545312496843753,288,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,11.470833331156252,11.620312497890628,288,9,WAK,3,1,0
1,WAK,4,0.9634146341463414,1920.0001344003344,11.545833330281251,11.695312496843751,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,11.695833330281252,11.845312496843752,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,11.770833331156252,11.920312497890627,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,11.845833330281252,11.995312496843752,288,9,WAK,3,1,0
1,WAK,5,0.8333333333333334,1920.0001344003344,11.920833331156253,12.070312497890626,288,9,WAK,3,1,0
1,WAK,1,0.6666666666666666,1920.0001344003344,11.995833330281252,12.145312496843752,288,9,WAK,3,1,0
1,WAK,1,0.9236111111111112,1920.0001344003344,12.070833331156251,12.220312497890628,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,12.220833331156252,12.370312497890628,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,12.295833330281251,12.445312496843751,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,12.370833331156252,12.520312497890624,288,9,WAK,3,1,0
1,WAK,3,0.9756944444444444,1920.0001344003344,12.520833331156252,12.670312497890627,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,12.595833330281252,12.745312496843752,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,12.670833331156253,12.819791665000002,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,12.745833330281252,12.8947916675625,288,9,WAK,3,1,0
1,WAK,4,1.0,1920.0001344003344,12.895312500828126,13.044791667562505,288,9,WAK,3,1,0
1,WAK,4,0.9097744360902256,1920.0001344003344,12.970312498296876,13.119791665,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,13.120312498296878,13.269791665000003,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,13.195312500828129,13.344791667562504,288,9,WAK,3,1,0
1,WAK,5,1.0,1920.0001344003344,13.270312498296878,13.419791665000002,288,9,WAK,3,1,0
1,WAK,5,0.8194444444444444,1920.0001344003344,13.345312500828127,13.494791667562502,288,9,WAK,3,1,0
1,WAK,1,0.6805555555555556,1920.0001344003344,13.420312498296877,13.569791665000002,288,9,WAK,3,1,0
1,WAK,1,1.0,1920.0001344003344,13.495312500828128,13.6447916675625,288,9,WAK,3,1,0
1,WAK,2,0.90625,1920.0001344003344,13.645312500828126,13.794791667562505,288,9,WAK,3,1,0
1,WAK,2,1.0,1920.0001344003344,13.720312498296876,13.869791665,288,9,WAK,3,1,0
1,WAK,2,0.8576388888888888,1920.0001344003344,13.795312500828128,13.944791667562502,288,9,WAK,3,1,0
1,WAK,3,0.6423611111111112,1920.0001344003344,13.870312498296876,14.019791665000003,288,9,WAK,3,1,0
1,WAK,3,1.0,1920.0001344003344,13.945312500828129,14.094791667562504,288,9,WAK,3,1,0
1,UPS,1,1.0,1920.0001344003344,0.0,0.149479166562501,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.074999999671876,0.224479166406251,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.150000000000001,0.299479166562501,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.224999999671875,0.37447916640625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.300000000000001,0.4494791665625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.374999999671876,0.52447916640625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.45,0.599479166562501,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.524999999671875,0.67447916640625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.6,0.7494791665625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.674999999671875,0.824479166406249,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.75,0.899479166562501,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.824999999671875,0.974479166406251,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,0.900000000000001,1.049479166562501,288,9,UPS,2,1,0
1,UPS,1,0.7604166666666666,1920.0001344003344,0.974999999671875,1.12447916640625,288,9,UPS,2,1,0
1,UPS,2,0.7395833333333334,1920.0001344003344,1.050000000000001,1.1994791665625,288,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,1.124999999671876,1.274479166406251,288,9,UPS,2,1,0
1,UPS,2,0.9548611111111112,1920.0001344003344,1.2,1.349479166562501,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,1.350000000000001,1.4994791665625,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,1.424999999671875,1.57447916640625,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,1.5,1.649479166562501,288,9,UPS,2,1,0
1,UPS,3,0.8854166666666666,1920.0001344003344,1.574999999671876,1.723958333765625,288,9,UPS,2,1,0
1,UPS,1,0.6145833333333334,1920.0001344003344,1.650000000000001,1.798958336015626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,1.724479167203126,1.873958333765626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,1.799479169281251,1.948958336015625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,1.874479167203126,2.023958333765626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,1.949479169281251,2.098958336015626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.024479167203126,2.173958333765626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.099479169281251,2.248958336015626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.174479167203126,2.323958333765626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.24947916928125,2.398958336015625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.324479167203126,2.473958333765626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.399479169281251,2.548958336015625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.474479167203126,2.623958333765626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.54947916928125,2.698958336015625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.624479167203126,2.773958333765626,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,2.699479169281251,2.848958336015626,288,9,UPS,2,1,0
1,UPS,1,0.8298611111111112,1920.0001344003344,2.774479167203126,2.923958333765625,288,9,UPS,2,1,0
1,UPS,2,0.6701388888888888,1920.0001344003344,2.849479169281251,2.998958336015626,288,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,2.924479167203125,3.073958333765626,288,9,UPS,2,1,0
1,UPS,2,0.9375,1920.0001344003344,2.999479169281251,3.148958336015626,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,3.149479169281252,3.298958336015626,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,3.224479167203125,3.373958333765626,288,9,UPS,2,1,0
1,UPS,3,0.9444444444444444,1920.0001344003344,3.299479169281251,3.448437505156251,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.448958338593751,3.598437505156251,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.523958336968751,3.673437503671876,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.59895833859375,3.748437505156252,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.673958336968751,3.823437503671876,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.748958338593751,3.898437505156251,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.82395833696875,3.973437503671876,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.898958338593751,4.048437505156251,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,3.973958336968751,4.123437503671877,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,4.048958338593751,4.198437505156251,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,4.123958336968752,4.273437503671875,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,4.198958338593751,4.348437505156252,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,4.27395833696875,4.423437503671876,288,9,UPS,2,1,0
1,UPS,1,0.6840277777777778,1920.0001344003344,4.348958338593752,4.49843750515625,288,9,UPS,2,1,0
1,UPS,2,0.8159722222222222,1920.0001344003344,4.423958336968751,4.573437503671876,288,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,4.49895833859375,4.648437505156251,288,9,UPS,2,1,0
1,UPS,2,0.9652777777777778,1920.0001344003344,4.573958336968751,4.723437503671876,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,4.723958336968751,4.873437503671877,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,4.798958338593751,4.948437505156251,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,4.873958336968752,5.023437503671875,288,9,UPS,2,1,0
1,UPS,1,0.9097222222222222,1920.0001344003344,5.02395833696875,5.1729166705625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.09843750346875,5.247916670031249,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.173437503828124,5.322916670562499,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.24843750346875,5.39791667003125,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.323437503828124,5.472916670562499,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.39843750346875,5.54791667003125,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.473437503828124,5.6229166705625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.548437503468749,5.697916670031249,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.623437503828124,5.7729166705625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.69843750346875,5.84791667003125,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.773437503828124,5.9229166705625,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.84843750346875,5.997916670031249,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,5.923437503828124,6.072916670562499,288,9,UPS,2,1,0
1,UPS,2,0.9861111111111112,1920.0001344003344,6.073437503828124,6.222916670562499,288,9,UPS,2,1,0
1,UPS,2,1.0,1920.0001344003344,6.14843750346875,6.29791667003125,288,9,UPS,2,1,0
1,UPS,2,0.7881944444444444,1920.0001344003344,6.223437503828124,6.3729166705625,288,9,UPS,2,1,0
1,UPS,3,0.7118055555555556,1920.0001344003344,6.29843750346875,6.447916670031249,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,6.373437503828124,6.5229166705625,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,6.44843750346875,6.59791667003125,288,9,UPS,2,1,0
1,UPS,3,1.0,1920.0001344003344,6.523437503828124,6.672916670562499,288,9,UPS,2,1,0
1,UPS,3,0.6284722222222222,1920.0001344003344,6.59843750346875,6.747395835046873,288,9,UPS,2,1,0
1,UPS,1,0.8715277777777778,1920.0001344003344,6.673437503828124,6.822395835203125,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,6.747916668312499,6.897395835046873,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,6.822916668640624,6.972395835203124,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,6.897916668312498,7.047395835046873,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,6.972916668640624,7.122395835203124,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.047916668312499,7.197395835046875,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.122916668640625,7.272395835203125,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.197916668312499,7.347395835046874,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.272916668640625,7.422395835203124,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.3479166683125,7.497395835046874,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.422916668640624,7.572395835203125,288,9,UPS,2,1,0
1,UPS,1,1.0,1920.0001344003344,7.497916668312499,7.647395835046875,288,9,UPS,2,1,0
1,UPS,1,0.8576388888888888,1920.0001344003344,7.572916668640624,7.722395835203124,288,9,UPS,2,1,0
1,UPS,2,0.6423611111111112,1920.0001344003344,7.647916668312499,7.797395835046873,288,9,UPS,2,1,0
